Profit;OrderNumber;OrderDate;Channel;Warehouse Code;Delivery Region Index;Product Description Index;Order Quantity;Unit Price;Line Total;Total Unit Cost;Customer Name Index;Customer Names;Customer Sales Group;Head Office Index;Product Name;Product Sales;City;Country
1648,1999999999998;SO - 0003987;02.09.2015;Wholesale;AXW291;7;11;11;4020;44220;2371,8;144;Wordpedia Ltd;Top Clients;12;Product 11;10003749,9;BUCURESTI (Bucharest);Romania
424,9140000000001;SO - 0004007;05.09.2015;Wholesale;AXW291;1;5;11;1011,7;11128,7;586,786;54;Revitol Company;Top Clients;41;Product 5;9609803,3;LONDON;UK
611,71;SO - 0004014;06.09.2015;Wholesale;AXW291;8;3;11;1112,2;12234,2;500,49;13;Nexus Group;Top Clients;9;Product 3;10374661,9;BUDAPEST;Hungary
683,8689999999999;SO - 0004043;10.09.2015;Wholesale;AXW291;17;11;11;1159,1;12750,1;475,231;19;Roberts Company;Mid. Clients;27;Product 11;10003749,9;München (Munich);Germany
951,132;SO - 0004083;15.09.2015;Wholesale;AXW291;27;4;11;1829,1;20120,1;877,968;104;Mydeo Ltd;Top Clients;33;Product 4;10834576,7;ZAGREB;Croatia
185,72399999999993;SO - 0004108;19.09.2015;Wholesale;AXW291;18;14;11;884,4;9728,4;698,676;95;Realbridge Corp;Top Clients;9;Product 14;10295467,9;PRAHA (Prague);Czech Republic
91,12;SO - 0004129;21.09.2015;Wholesale;AXW291;11;14;11;268;2948;176,88;154;GOOD Ltd;Top Clients;60;Product 14;10295467,9;WARSZAWA (Warsaw);Poland
2809,9799999999996;SO - 0004143;23.09.2015;Wholesale;AXW291;27;14;11;6244,4;68688,4;3434,42;145;Janyx Group;Top Clients;11;Product 14;10295467,9;ZAGREB;Croatia
526,0840000000001;SO - 0004192;29.09.2015;Wholesale;AXW291;20;15;11;1011,7;11128,7;485,616;6;Family Corp;Mid. Clients;61;Product 15;10747791,6;Dnepropetrovsk;Ukraine
1520,9000000000005;SO - 0004205;30.09.2015;Wholesale;AXW291;28;15;11;6083,6;66919,6;4562,7;115;Dynazzy Company;Top Clients;61;Product 15;10747791,6;Zaporozhye;Ukraine
268,134;SO - 0004226;02.10.2015;Wholesale;AXW291;27;8;11;924,6;10170,6;656,466;108;Vitz Company;Mid. Clients;27;Product 8;10172670,3;ZAGREB;Croatia
591,9449999999999;SO - 0004228;03.10.2015;Wholesale;AXW291;30;8;11;1038,5;11423,5;446,555;3;Ascend Ltd;Lower Clients;28;Product 8;10172670,3;Marseille;France
924,5999999999999;SO - 0004266;08.10.2015;Wholesale;AXW291;7;12;11;3852,5;42377,5;2927,9;26;Avavee Group;Top Clients;33;Product 12;10660912,7;BUCURESTI (Bucharest);Romania
3522,8599999999997;SO - 0004277;09.10.2015;Wholesale;AXW291;15;14;11;6405,2;70457,2;2882,34;162;Oba Company;Top Clients;41;Product 14;10295467,9;Barcelona;Spain
342,7049999999999;SO - 0004282;10.10.2015;Wholesale;AXW291;9;7;11;2284,7;25131,7;1941,995;85;Lazzy Group;Top Clients;19;Product 7;9503112,49999999;Hamburg;Germany
127,56800000000001;SO - 0004335;17.10.2015;Wholesale;AXW291;5;4;11;227,8;2505,8;100,232;94;Browsetype Corp;Top Clients;63;Product 4;10834576,7;KIEV;Ukraine
414,86400000000015;SO - 0004357;20.10.2015;Wholesale;AXW291;19;1;11;1152,4;12676,4;737,536;71;Remedy Ltd;Top Clients;38;Product 1;9446611,40000001;SOFIA;Bulgaria
1422,4099999999999;SO - 0004439;30.10.2015;Wholesale;AXW291;30;2;11;2586,2;28448,2;1163,79;8;Amerisourc Corp;Lower Clients;23;Product 2;10711068,9;Marseille;France
1230,6560000000004;SO - 0004448;31.10.2015;Wholesale;AXW291;1;11;11;3845,8;42303,8;2615,144;7;Skidoo Company;Top Clients;41;Product 11;10003749,9;LONDON;UK
461,63;SO - 0004481;05.11.2015;Wholesale;AXW291;31;8;11;871;9581;409,37;5;Blogtags Ltd;Top Clients;8;Product 8;10172670,3;RIGA;Latvia
1594,6;SO - 0004502;07.11.2015;Wholesale;AXW291;28;13;11;3986,5;43851,5;2391,9;18;Omba Group;Top Clients;36;Product 13;10153809,8;Zaporozhye;Ukraine
1672,9229999999998;SO - 0004504;08.11.2015;Wholesale;AXW291;13;5;11;5768,7;63455,7;4095,777;72;Wordware Company;Mid. Clients;15;Product 5;9609803,3;WIEN (Vienna);Austria
457,07400000000007;SO - 0004514;09.11.2015;Wholesale;AXW291;20;4;11;2539,3;27932,3;2082,226;12;Realcube Company;Lower Clients;66;Product 4;10834576,7;Dnepropetrovsk;Ukraine
2416,154;SO - 0004528;12.11.2015;Wholesale;AXW291;2;9;11;6358,3;69941,3;3942,146;60;BTA Corp;Top Clients;5;Product 9;10489225,2;BERLIN;Germany
129,712;SO - 0004629;23.11.2015;Wholesale;AXW291;20;9;11;810,7;8917,7;680,988;101;Feednation Corp;Mid. Clients;29;Product 9;10489225,2;Dnepropetrovsk;Ukraine
549,9359999999997;SO - 0004635;23.11.2015;Wholesale;AXW291;10;15;11;3437,1;37808,1;2887,164;116;Epic Group;Lower Clients;44;Product 15;10747791,6;MINSK;Belarus
582,3639999999999;SO - 0004643;24.11.2015;Wholesale;AXW291;7;8;11;1098,8;12086,8;516,436;1;Geiss Company;Mid. Clients;6;Product 8;10172670,3;BUCURESTI (Bucharest);Romania
566,82;SO - 0004650;25.11.2015;Wholesale;AXW291;23;14;11;944,7;10391,7;377,88;45;State Ltd;Top Clients;35;Product 14;10295467,9;Birmingham;UK
82,41;SO - 0004671;27.11.2015;Wholesale;AXW291;2;4;11;201;2211;118,59;36;Trunyx Ltd;Top Clients;16;Product 4;10834576,7;BERLIN;Germany
512,1479999999999;SO - 0004743;05.12.2015;Wholesale;AXW291;8;10;11;984,9;10833,9;472,752;120;Chatterbri Ltd;Mid. Clients;50;Product 10;10736750;BUDAPEST;Hungary
138,95799999999997;SO - 0004749;06.12.2015;Wholesale;AXW291;19;4;11;817,4;8991,4;678,442;159;Quaxo Ltd;Lower Clients;30;Product 4;10834576,7;SOFIA;Bulgaria
1486,3280000000002;SO - 0004783;10.12.2015;Wholesale;AXW291;11;13;11;3162,4;34786,4;1676,072;125;Zooveo Company;Top Clients;22;Product 13;10153809,8;WARSZAWA (Warsaw);Poland
1929,6;SO - 0004849;18.12.2015;Wholesale;AXW291;28;7;11;3859,2;42451,2;1929,6;136;Bath Group;Top Clients;58;Product 7;9503112,49999999;Zaporozhye;Ukraine
136,68;SO - 0004875;21.12.2015;Wholesale;AXW291;3;15;11;268;2948;131,32;97;Twimbo Company;Mid. Clients;23;Product 15;10747791,6;MADRID;Spain
437,37600000000003;SO - 0004933;29.12.2015;Wholesale;AXW291;9;8;11;857,6;9433,6;420,224;163;Zava Group;Top Clients;25;Product 8;10172670,3;Hamburg;Germany
2172,4080000000004;SO - 0004938;30.12.2015;Wholesale;AXW291;17;12;11;3879,3;42672,3;1706,892;96;Thoughtmix Ltd;Top Clients;43;Product 12;10660912,7;München (Munich);Germany
1435,1399999999999;SO - 0004943;30.12.2015;Wholesale;AXW291;14;8;11;3986,5;43851,5;2551,36;68;True Ltd;Top Clients;4;Product 8;10172670,3;Kharkov;Ukraine
465,9179999999999;SO - 0004983;04.01.2016;Wholesale;AXW291;12;4;11;2452,2;26974,2;1986,282;122;Brightdog Corp;Mid. Clients;33;Product 4;10834576,7;BEOGRAD (Belgrade);Serbia
2908,738;SO - 0004988;05.01.2016;Wholesale;AXW291;12;5;11;5936,2;65298,2;3027,462;20;Tagfeed Ltd;Top Clients;56;Product 5;9609803,3;BEOGRAD (Belgrade);Serbia
1211,4269999999997;SO - 0005004;06.01.2016;Wholesale;AXW291;4;9;11;5768,7;63455,7;4557,273;120;Chatterbri Ltd;Mid. Clients;50;Product 9;10489225,2;ROMA;Italy
1160,1719999999998;SO - 0005061;12.01.2016;Wholesale;AXW291;22;12;11;2231,1;24542,1;1070,928;113;Talane Group;Top Clients;64;Product 12;10660912,7;Napoli (Naples);Italy
253,26;SO - 0005092;14.01.2016;Wholesale;AXW291;5;3;11;938;10318;684,74;121;Tambee Company;Top Clients;47;Product 3;10374661,9;KIEV;Ukraine
254,06399999999996;SO - 0005136;19.01.2016;Wholesale;AXW291;26;5;11;1058,6;11644,6;804,536;156;Actavis Company;Top Clients;22;Product 5;9609803,3;Torino (Turin);Italy
517,776;SO - 0005150;21.01.2016;Wholesale;AXW291;15;15;11;1125,6;12381,6;607,824;129;Sanum-Kehl Group;Lower Clients;50;Product 15;10747791,6;Barcelona;Spain
975,185;SO - 0005205;28.01.2016;Wholesale;AXW291;26;14;11;2378,5;26163,5;1403,315;65;CARDINAL Group;Mid. Clients;8;Product 14;10295467,9;Torino (Turin);Italy
1049,22;SO - 0005221;30.01.2016;Wholesale;AXW291;25;11;11;1748,7;19235,7;699,48;44;Fivechat Company;Lower Clients;10;Product 11;10003749,9;Köln (Cologne);Germany
560,5219999999999;SO - 0005249;03.02.2016;Wholesale;AXW291;2;10;11;1192,6;13118,6;632,078;22;SAFEWAY Ltd;Top Clients;45;Product 10;10736750;BERLIN;Germany
425,45000000000005;SO - 0005271;05.02.2016;Wholesale;AXW291;4;5;11;1701,8;18719,8;1276,35;87;Johnson Ltd;Lower Clients;53;Product 5;9609803,3;ROMA;Italy
422,1;SO - 0005279;06.02.2016;Wholesale;AXW291;5;14;11;1172,5;12897,5;750,4;51;Yombu Corp;Top Clients;13;Product 14;10295467,9;KIEV;Ukraine
517,7760000000001;SO - 0005331;12.02.2016;Wholesale;AXW291;16;3;11;1078,7;11865,7;560,924;142;Skippad Ltd;Top Clients;27;Product 3;10374661,9;Milano (Milan);Italy
417,544;SO - 0005385;19.02.2016;Wholesale;AXW291;23;14;11;1098,8;12086,8;681,256;4;Eire Corp;Top Clients;64;Product 14;10295467,9;Birmingham;UK
1765,7850000000003;SO - 0005410;21.02.2016;Wholesale;AXW291;3;6;11;5045,1;55496,1;3279,315;21;Viva Ltd;Top Clients;55;Product 6;11016019,4;MADRID;Spain
488,42999999999984;SO - 0005532;05.03.2016;Wholesale;AXW291;9;13;11;3256,2;35818,2;2767,77;11;Voonyx Group;Lower Clients;15;Product 13;10153809,8;Hamburg;Germany
1331,424;SO - 0005544;06.03.2016;Wholesale;AXW291;3;12;11;5788,8;63676,8;4457,376;53;Kare Corp;Top Clients;50;Product 12;10660912,7;MADRID;Spain
369,036;SO - 0005557;08.03.2016;Wholesale;AXW291;26;11;11;683,4;7517,4;314,364;161;Aveda Group;Lower Clients;58;Product 11;10003749,9;Torino (Turin);Italy
303,51;SO - 0005567;09.03.2016;Wholesale;AXW291;14;6;11;1011,7;11128,7;708,19;65;CARDINAL Group;Mid. Clients;8;Product 6;11016019,4;Kharkov;Ukraine
1790,6419999999998;SO - 0005576;10.03.2016;Wholesale;AXW291;10;14;11;3892,7;42819,7;2102,058;102;Linkbuzz Ltd;Mid. Clients;64;Product 14;10295467,9;MINSK;Belarus
1484,9210000000003;SO - 0005590;12.03.2016;Wholesale;AXW291;25;10;11;4013,3;44146,3;2528,379;148;Jabbercube Corp;Top Clients;8;Product 10;10736750;Köln (Cologne);Germany
2968,904;SO - 0005881;17.04.2016;Wholesale;AXW291;18;15;11;5118,8;56306,8;2149,896;45;State Ltd;Top Clients;35;Product 15;10747791,6;PRAHA (Prague);Czech Republic
1026,4399999999998;SO - 0005883;17.04.2016;Wholesale;AXW291;12;15;11;2566,1;28227,1;1539,66;168;Podcat Corp;Top Clients;35;Product 15;10747791,6;BEOGRAD (Belgrade);Serbia
205,01999999999998;SO - 0005931;24.04.2016;Wholesale;AXW291;4;15;11;1139;12529;933,98;47;Gigabox Group;Top Clients;39;Product 15;10747791,6;ROMA;Italy
497,5419999999999;SO - 0005937;24.04.2016;Wholesale;AXW291;7;10;11;1058,6;11644,6;561,058;141;Skinder Group;Mid. Clients;46;Product 10;10736750;BUCURESTI (Bucharest);Romania
571,778;SO - 0005958;26.04.2016;Wholesale;AXW291;18;1;11;1681,7;18498,7;1109,922;75;Cogilith Group;Mid. Clients;50;Product 1;9446611,40000001;PRAHA (Prague);Czech Republic
176,947;SO - 0005975;28.04.2016;Wholesale;AXW291;8;1;11;931,3;10244,3;754,353;13;Nexus Group;Top Clients;9;Product 1;9446611,40000001;BUDAPEST;Hungary
1378,8600000000001;SO - 0005986;29.04.2016;Wholesale;AXW291;18;4;11;3939,6;43335,6;2560,74;142;Skippad Ltd;Top Clients;27;Product 4;10834576,7;PRAHA (Prague);Czech Republic
442,2;SO - 0006016;02.05.2016;Wholesale;AXW291;16;7;11;884,4;9728,4;442,2;135;Kaymbo Company;Mid. Clients;60;Product 7;9503112,49999999;Milano (Milan);Italy
444,21;SO - 0006033;05.05.2016;Wholesale;AXW291;23;1;11;871;9581;426,79;67;Skyble Corp;Top Clients;12;Product 1;9446611,40000001;Birmingham;UK
48,575;SO - 0006035;05.05.2016;Wholesale;AXW291;15;14;11;167,5;1842,5;118,925;24;Mylan Corp;Top Clients;66;Product 14;10295467,9;Barcelona;Spain
175,808;SO - 0006047;07.05.2016;Wholesale;AXW291;6;6;11;1098,8;12086,8;922,992;11;Voonyx Group;Lower Clients;15;Product 6;11016019,4;PARIS;France
1778,3140000000003;SO - 0006136;18.05.2016;Wholesale;AXW291;20;10;11;3865,9;42524,9;2087,586;126;Rhynoodle Ltd;Top Clients;52;Product 10;10736750;Dnepropetrovsk;Ukraine
226,52700000000004;SO - 0006153;19.05.2016;Wholesale;AXW291;6;5;11;1078,7;11865,7;852,173;80;Realbuzz Ltd;Top Clients;42;Product 5;9609803,3;PARIS;France
1548,504;SO - 0006182;23.05.2016;Wholesale;AXW291;14;12;11;2867,6;31543,6;1319,096;93;Meejo Corp;Top Clients;29;Product 12;10660912,7;Kharkov;Ukraine
556,3679999999999;SO - 0006227;28.05.2016;Wholesale;AXW291;1;15;11;1159,1;12750,1;602,732;146;Vimbo Company;Top Clients;34;Product 15;10747791,6;LONDON;UK
735,258;SO - 0006246;30.05.2016;Wholesale;AXW291;10;2;11;1246,2;13708,2;510,942;112;Skiptube Ltd;Mid. Clients;35;Product 2;10711068,9;MINSK;Belarus
735,392;SO - 0006342;09.06.2016;Wholesale;AXW291;28;9;11;2626,4;28890,4;1891,008;35;Aromaticos Company;Top Clients;34;Product 9;10489225,2;Zaporozhye;Ukraine
332,856;SO - 0006414;18.06.2016;Wholesale;AXW291;8;4;11;924,6;10170,6;591,744;173;H Ltd;Top Clients;12;Product 4;10834576,7;BUDAPEST;Hungary
192,22300000000007;SO - 0006426;20.06.2016;Wholesale;AXW291;6;5;11;1011,7;11128,7;819,477;84;The Ltd;Mid. Clients;27;Product 5;9609803,3;PARIS;France
192,625;SO - 0006455;23.06.2016;Wholesale;AXW291;10;1;11;837,5;9212,5;644,875;1;Geiss Company;Mid. Clients;6;Product 1;9446611,40000001;MINSK;Belarus
1337,5880000000002;SO - 0006472;26.06.2016;Wholesale;AXW291;24;6;11;2907,8;31985,8;1570,212;40;Twinte Group;Mid. Clients;59;Product 6;11016019,4;Odessa;Ukraine
774,8550000000001;SO - 0006484;27.06.2016;Wholesale;AXW291;6;11;11;1721,9;18940,9;947,045;169;Fivebridge Ltd;Mid. Clients;22;Product 11;10003749,9;PARIS;France
1031,8;SO - 0006497;29.06.2016;Wholesale;AXW291;10;6;11;1842,5;20267,5;810,7;90;Aimbo Corp;Top Clients;49;Product 6;11016019,4;MINSK;Belarus
93,39800000000002;SO - 0006517;01.07.2016;Wholesale;AXW291;26;14;11;227,8;2505,8;134,402;171;Accord Group;Top Clients;18;Product 14;10295467,9;Torino (Turin);Italy
536;SO - 0006521;02.07.2016;Wholesale;AXW291;5;1;11;1072;11792;536;164;Divanoodle Ltd;Top Clients;26;Product 1;9446611,40000001;KIEV;Ukraine
2024,2039999999997;SO - 0006522;02.07.2016;Wholesale;AXW291;6;12;11;3892,7;42819,7;1868,496;157;Flipstorm Group;Mid. Clients;51;Product 12;10660912,7;PARIS;France
418,9509999999999;SO - 0006570;07.07.2016;Wholesale;AXW291;12;15;11;1132,3;12455,3;713,349;113;Talane Group;Top Clients;64;Product 15;10747791,6;BEOGRAD (Belgrade);Serbia
330,98;SO - 0006598;10.07.2016;Wholesale;AXW291;1;2;11;871;9581;540,02;48;Rochester Group;Top Clients;24;Product 2;10711068,9;LONDON;UK
1818,38;SO - 0006640;15.07.2016;Wholesale;AXW291;19;12;11;3953;43483;2134,62;110;Holston Company;Top Clients;34;Product 12;10660912,7;SOFIA;Bulgaria
101,63900000000001;SO - 0006691;20.07.2016;Wholesale;AXW291;25;4;11;247,9;2726,9;146,261;128;Cantrell Company;Top Clients;35;Product 4;10834576,7;Köln (Cologne);Germany
1221,2759999999998;SO - 0006722;23.07.2016;Wholesale;AXW291;25;3;11;3939,6;43335,6;2718,324;105;Oozz Group;Top Clients;65;Product 3;10374661,9;Köln (Cologne);Germany
2169,5939999999996;SO - 0006741;26.07.2016;Wholesale;AXW291;29;9;11;5165,7;56822,7;2996,106;12;Realcube Company;Lower Clients;66;Product 9;10489225,2;Lódz;Poland
703,098;SO - 0006752;27.07.2016;Wholesale;AXW291;16;11;11;3906,1;42967,1;3203,002;77;Valeant Corp;Top Clients;60;Product 11;10003749,9;Milano (Milan);Italy
635,6959999999999;SO - 0006769;29.07.2016;Wholesale;AXW291;6;15;11;3973,1;43704,1;3337,404;11;Voonyx Group;Lower Clients;15;Product 15;10747791,6;PARIS;France
2773,3309999999997;SO - 0006774;30.07.2016;Wholesale;AXW291;29;6;11;5232,7;57559,7;2459,369;156;Actavis Company;Top Clients;22;Product 6;11016019,4;Lódz;Poland
1243,7880000000002;SO - 0006788;31.07.2016;Wholesale;AXW291;25;13;11;2438,8;26826,8;1195,012;43;Pacific Ltd;Mid. Clients;20;Product 13;10153809,8;Köln (Cologne);Germany
680,05;SO - 0006794;31.07.2016;Wholesale;AXW291;30;3;11;1172,5;12897,5;492,45;130;Jayo Company;Top Clients;53;Product 3;10374661,9;Marseille;France
559,5840000000003;SO - 0006799;01.08.2016;Wholesale;AXW291;25;13;11;3497,4;38471,4;2937,816;39;Kazu Corp;Top Clients;45;Product 13;10153809,8;Köln (Cologne);Germany
2207,3819999999996;SO - 0006859;09.08.2016;Wholesale;AXW291;23;5;11;3872,6;42598,6;1665,218;49;Skyvu Group;Top Clients;58;Product 5;9609803,3;Birmingham;UK
680,05;SO - 0006948;21.08.2016;Wholesale;AXW291;8;10;11;1943;21373;1262,95;125;Zooveo Company;Top Clients;22;Product 10;10736750;BUDAPEST;Hungary
464,30999999999995;SO - 0007058;03.09.2016;Wholesale;AXW291;20;14;11;1031,8;11349,8;567,49;29;Voolia Ltd;Top Clients;12;Product 14;10295467,9;Dnepropetrovsk;Ukraine
52,059;SO - 0007065;04.09.2016;Wholesale;AXW291;26;5;11;247,9;2726,9;195,841;79;Blogspan Ltd;Top Clients;6;Product 5;9609803,3;Torino (Turin);Italy
1400,1660000000002;SO - 0007067;04.09.2016;Wholesale;AXW291;2;4;11;2592,9;28521,9;1192,734;127;Topco Company;Top Clients;4;Product 4;10834576,7;BERLIN;Germany
484,0749999999998;SO - 0007079;05.09.2016;Wholesale;AXW291;10;1;11;2847,5;31322,5;2363,425;152;Eayo Company;Mid. Clients;33;Product 1;9446611,40000001;MINSK;Belarus
34,97400000000002;SO - 0007106;08.09.2016;Wholesale;AXW291;6;3;11;194,3;2137,3;159,326;83;sanofi-ave Group;Lower Clients;29;Product 3;10374661,9;PARIS;France
1731,2800000000002;SO - 0007107;08.09.2016;Wholesale;AXW291;26;14;11;5092;56012;3360,72;163;Zava Group;Top Clients;25;Product 14;10295467,9;Torino (Turin);Italy
683,601;SO - 0007109;08.09.2016;Wholesale;AXW291;28;7;11;1199,3;13192,3;515,699;38;Neutrogena Ltd;Top Clients;33;Product 7;9503112,49999999;Zaporozhye;Ukraine
443,674;SO - 0007187;18.09.2016;Wholesale;AXW291;1;9;11;1031,8;11349,8;588,126;4;Eire Corp;Top Clients;64;Product 9;10489225,2;LONDON;UK
1117,56;SO - 0007244;23.09.2016;Wholesale;AXW291;5;12;11;1862,6;20488,6;745,04;156;Actavis Company;Top Clients;22;Product 12;10660912,7;KIEV;Ukraine
122,54299999999999;SO - 0007301;01.10.2016;Wholesale;AXW291;8;4;11;207,7;2284,7;85,157;3;Ascend Ltd;Lower Clients;28;Product 4;10834576,7;BUDAPEST;Hungary
500,62400000000025;SO - 0007329;04.10.2016;Wholesale;AXW291;6;11;11;3128,9;34417,9;2628,276;109;WOCKHARDT Group;Top Clients;19;Product 11;10003749,9;PARIS;France
2288,8540000000003;SO - 0007347;06.10.2016;Wholesale;AXW291;13;9;11;6023,3;66256,3;3734,446;109;WOCKHARDT Group;Top Clients;19;Product 9;10489225,2;WIEN (Vienna);Austria
342,70500000000004;SO - 0007357;07.10.2016;Wholesale;AXW291;28;11;11;1105,5;12160,5;762,795;76;NARS Group;Top Clients;27;Product 11;10003749,9;Zaporozhye;Ukraine
84,42;SO - 0007361;07.10.2016;Wholesale;AXW291;6;7;11;201;2211;116,58;52;Avamba Company;Top Clients;46;Product 7;9503112,49999999;PARIS;France
309,53999999999996;SO - 0007367;08.10.2016;Wholesale;AXW291;23;10;11;1031,8;11349,8;722,26;122;Brightdog Corp;Mid. Clients;33;Product 10;10736750;Birmingham;UK
2712,16;SO - 0007368;08.10.2016;Wholesale;AXW291;15;2;11;5896;64856;3183,84;169;Fivebridge Ltd;Mid. Clients;22;Product 2;10711068,9;Barcelona;Spain
1512,9270000000001;SO - 0007520;26.10.2016;Wholesale;AXW291;15;1;11;3879,3;42672,3;2366,373;18;Omba Group;Top Clients;36;Product 1;9446611,40000001;Barcelona;Spain
375,87;SO - 0007522;26.10.2016;Wholesale;AXW291;19;11;11;1139;12529;763,13;10;Unit Ltd;Lower Clients;32;Product 11;10003749,9;SOFIA;Bulgaria
2203,3620000000005;SO - 0007526;27.10.2016;Wholesale;AXW291;3;2;11;5246,1;57707,1;3042,738;166;Brainspher Ltd;Top Clients;39;Product 2;10711068,9;MADRID;Spain
153,76499999999987;SO - 0007655;10.11.2016;Wholesale;AXW291;20;1;11;1025,1;11276,1;871,335;14;Alembic Ltd;Top Clients;2;Product 1;9446611,40000001;Dnepropetrovsk;Ukraine
579,0139999999999;SO - 0007677;13.11.2016;Wholesale;AXW291;3;3;11;998,3;10981,3;419,286;38;Neutrogena Ltd;Top Clients;33;Product 3;10374661,9;MADRID;Spain
1000,5780000000001;SO - 0007680;13.11.2016;Wholesale;AXW291;2;4;11;1755,4;19309,4;754,822;149;Fred's Company;Top Clients;19;Product 4;10834576,7;BERLIN;Germany
273,36;SO - 0007766;22.11.2016;Wholesale;AXW291;12;2;11;1139;12529;865,64;157;Flipstorm Group;Mid. Clients;51;Product 2;10711068,9;BEOGRAD (Belgrade);Serbia
36,44800000000001;SO - 0007772;22.11.2016;Wholesale;AXW291;22;5;11;227,8;2505,8;191,352;174;Tekfly Group;Mid. Clients;23;Product 5;9609803,3;Napoli (Naples);Italy
50,65199999999999;SO - 0007776;23.11.2016;Wholesale;AXW291;14;14;11;241,2;2653,2;190,548;164;Divanoodle Ltd;Top Clients;26;Product 14;10295467,9;Kharkov;Ukraine
953,0079999999999;SO - 0007808;26.11.2016;Wholesale;AXW291;26;2;11;1701,8;18719,8;748,792;8;Amerisourc Corp;Lower Clients;23;Product 2;10711068,9;Torino (Turin);Italy
2557,9260000000004;SO - 0007899;08.12.2016;Wholesale;AXW291;25;11;11;6090,3;66993,3;3532,374;104;Mydeo Ltd;Top Clients;33;Product 11;10003749,9;Köln (Cologne);Germany
854,25;SO - 0007914;10.12.2016;Wholesale;AXW291;7;11;11;1708,5;18793,5;854,25;173;H Ltd;Top Clients;12;Product 11;10003749,9;BUCURESTI (Bucharest);Romania
884,4000000000001;SO - 0007981;18.12.2016;Wholesale;AXW291;25;6;11;4020;44220;3135,6;81;General Company;Top Clients;48;Product 6;11016019,4;Köln (Cologne);Germany
95,475;SO - 0008001;21.12.2016;Wholesale;AXW291;4;4;11;167,5;1842,5;72,025;92;Yodoo Ltd;Lower Clients;24;Product 4;10834576,7;ROMA;Italy
2670,6869999999994;SO - 0008008;22.12.2016;Wholesale;AXW291;3;5;11;6210,9;68319,9;3540,213;165;Buzzshare Company;Top Clients;57;Product 5;9609803,3;MADRID;Spain
369,1700000000001;SO - 0008018;23.12.2016;Wholesale;AXW291;30;14;11;1943;21373;1573,83;113;Talane Group;Top Clients;64;Product 14;10295467,9;Marseille;France
1533,764;SO - 0008073;29.12.2016;Wholesale;AXW291;27;8;11;2599,6;28595,6;1065,836;43;Pacific Ltd;Mid. Clients;20;Product 8;10172670,3;ZAGREB;Croatia
77,452;SO - 0008077;29.12.2016;Wholesale;AXW291;16;15;11;227,8;2505,8;150,348;85;Lazzy Group;Top Clients;19;Product 15;10747791,6;Milano (Milan);Italy
808,2880000000005;SO - 0008083;30.12.2016;Wholesale;AXW291;24;1;11;5051,8;55569,8;4243,512;79;Blogspan Ltd;Top Clients;6;Product 1;9446611,40000001;Odessa;Ukraine
817,8020000000001;SO - 000141;04.06.2014;Wholesale;AXW291;8;10;9;2405,3;21647,7;1587,498;75;Cogilith Group;Mid. Clients;50;Product 10;10736750;BUDAPEST;Hungary
524,3420000000001;SO - 000239;17.06.2014;Wholesale;AXW291;6;11;9;1219,4;10974,6;695,058;124;Roomm Company;Mid. Clients;15;Product 11;10003749,9;PARIS;France
2288,8540000000003;SO - 000242;17.06.2014;Wholesale;AXW291;31;6;9;3946,3;35516,7;1657,446;100;Aibox Company;Top Clients;6;Product 6;11016019,4;RIGA;Latvia
315,168;SO - 000248;18.06.2014;Wholesale;AXW291;12;10;9;984,9;8864,1;669,732;140;Safecor Corp;Mid. Clients;53;Product 10;10736750;BEOGRAD (Belgrade);Serbia
205,01999999999998;SO - 000280;22.06.2014;Wholesale;AXW291;8;8;9;1139;10251;933,98;1;Geiss Company;Mid. Clients;6;Product 8;10172670,3;BUDAPEST;Hungary
